id,name,description
4108,"Sworgadwari Temple, Todkey (Guthi), Kuhun-2, Myagdi","Sworgadwari Temple, Todkey (Guthi), Kuhun-2, Myagdi is a well-known location, located at CG54+525, Purnagaun To, kauhauà¤kaota 33200, naepaala. It is known for being a  hindu_temple. It offers a variety of experiences for visitors."
4109,Swoyambhu Art Gallery,"Swoyambhu Art Gallery is a well-known location, located at Kathmandu 44600, Nepal. It is known for being a art_gallery, point_of_interest, establishment. It offers a variety of experiences for visitors. Swoyambhu Art Gallery is a well-known location, located at Kathmandu 44600, Nepal. It is known for being a art_gallery, point_of_interest, establishment. It offers a variety of experiences for visitors. Swoyambhu Art Gallery is a well-known location, located at Kathmandu 44600, Nepal. It is known for being a art_gallery, point_of_interest, establishment. It offers a variety of experiences for visitors. Swoyambhu Art Gallery is a well-known location, located at Kathmandu 44600, Nepal. It is known for being a art_gallery, point_of_interest, establishment. It offers a variety of experiences for visitors. Swoyambhu Art Gallery is a well-known location, located at Kathmandu 44600, Nepal. It is known for being a art_gallery, point_of_interest, establishment. It offers a variety of experiences for visitors. Swoyambhu Art Gallery is a well-known location, located at Kathmandu 44600, Nepal. It is known for being a art_gallery, point_of_interest, establishment. It offers a variety of experiences for visitors. Swoyambhu Art Gallery is a well-known location, located at Kathmandu 44600, Nepal. It is known for being a art_gallery, point_of_interest, establishment. It offers a variety of experiences for visitors. Best paintings in Kathmandu., my son recently purchased a painting from here and itâ€™s beautiful. Highly recommended. Excellent art work and friendly service Lots of beautiful paintings to choose from and an awesome owner Shiva who will help you with just about everything! Great gallery, super nice welcome,
Shiva is a talented artist, the paintings are in different styles with Nepali painters."
4110,Swoyambhu Mahachaitya Nuwakot,"Religious Site Swoyambhu Mahachaitya, also known as Swoyambhu Stupa, is a significant Buddhist monument located in Nuwakot, Nepal. The stupa holds religious and cultural importance and is believed to date back to ancient times. Swoyambhu is often regarded as one of the oldest and holiest Buddhist stupas in Nepal. It is situated atop a hill, offering panoramic views of the surrounding landscape. The stupa is adorned with traditional Buddhist symbols and sculptures, and it serves as a place of worship and meditation for Buddhist devotees. Pilgrims and tourists visit Swoyambhu Mahachaitya to pay the4ir respects, circumambulate the stupa, and soak in its spiritual ambiance. Its historical significance and architectural beauty make it a notable attraction in Nuwakot and a testament to Nepal s rich Buddhist heritage."
4111,Syalkhola Dhara sayaalakhaolaa,"Syalkhola Dhara sayaalakhaolaa is a well-known location, located at 4G3J+2FM, 33600, naepaala. It is known for being a  amusement_park. It offers a variety of experiences for visitors."
4112,Syange Waterfall,"Syange Waterfall is a well-known location, located at 9CP2+94, Syange 33600, naepaala. It is known for being a  zoo. It offers a variety of experiences for visitors."
4113,Syangja View Tower,"Syangja View Tower is a well-known location, located at 4V8G+Q9C, Siddartha Rajmarg, pautalaiibajaara 33800, naepaala. It offers a variety of experiences for visitors."
4114,Syarpu Taal View Tower,"Syarpu Taal View Tower is a well-known location, located at MFRQ+P25, baanaphaiikaota 22000, naepaala. It is known for being a  trek. It offers a variety of experiences for visitors."
4115,Syaubari Picnic Spot,"Syaubari Picnic Spot is a well-known location, located at 2687+89F, laharaepaauwaa 45000, naepaala. It is known for being a  picnic. It offers a variety of experiences for visitors."
4116,Syosyo Hajurba Chowk Park,"Syosyo Hajurba Chowk Park is a well-known location, located at M866+93V, Kusunti-13, Hajurba Chowk, Kusunti Kumar Peeth Marg, Lalitpur 44700, Nepal. It is known for being a park, point_of_interest, establishment. It offers a variety of experiences for visitors. Syosyo Hajurba Chowk Park is a well-known location, located at M866+93V, Kusunti-13, Hajurba Chowk, Kusunti Kumar Peeth Marg, Lalitpur 44700, Nepal. It is known for being a park, point_of_interest, establishment. It offers a variety of experiences for visitors. Syosyo Hajurba Chowk Park is a well-known location, located at M866+93V, Kusunti-13, Hajurba Chowk, Kusunti Kumar Peeth Marg, Lalitpur 44700, Nepal. It is known for being a park, point_of_interest, establishment. It offers a variety of experiences for visitors. Syosyo Hajurba Chowk Park is a well-known location, located at M866+93V, Kusunti-13, Hajurba Chowk, Kusunti Kumar Peeth Marg, Lalitpur 44700, Nepal. It is known for being a park, point_of_interest, establishment. It offers a variety of experiences for visitors. Syosyo Hajurba Chowk Park is a well-known location, located at M866+93V, Kusunti-13, Hajurba Chowk, Kusunti Kumar Peeth Marg, Lalitpur 44700, Nepal. It is known for being a park, point_of_interest, establishment. It offers a variety of experiences for visitors. Syosyo Hajurba Chowk Park is a well-known location, located at M866+93V, Kusunti-13, Hajurba Chowk, Kusunti Kumar Peeth Marg, Lalitpur 44700, Nepal. It is known for being a park, point_of_interest, establishment. It offers a variety of experiences for visitors. Syosyo Hajurba Chowk Park is a well-known location, located at M866+93V, Kusunti-13, Hajurba Chowk, Kusunti Kumar Peeth Marg, Lalitpur 44700, Nepal. It is known for being a park, point_of_interest, establishment. It offers a variety of experiences for visitors. Syosyo Hajurba Chowk Park is a well-known location, located at M866+93V, Kusunti-13, Hajurba Chowk, Kusunti Kumar Peeth Marg, Lalitpur 44700, Nepal. It is known for being a park, point_of_interest, establishment. It offers a variety of experiences for visitors. Ample space to take fresh air and rest.. Was right Great to get Morning sunlight ðŸ˜Š â€¦ Peaceful environment with beautiful houses ðŸ™‚ â€¦ Rof way This place is very nice. Nice place Awesome"
4117,TARA ART CONCERN,"TARA ART CONCERN is a well-known location, located at M8FF+RQ5, Kwalakhu Rd, Lalitpur 44700, Nepal. It is known for being a museum, point_of_interest, establishment. It offers a variety of experiences for visitors."
4118,TATOPANI (KHARPANI),"TATOPANI (KHARPANI) is a well-known location, located at 2H92+7G, khaopalaamga 34000, naepaala. It is known for being a  park. It offers a variety of experiences for visitors."
4119,TAULAHA GARDEN (taaulaaha gaaradaena),"TAULAHA GARDEN (taaulaaha gaaradaena) is a well-known location, located at MJR2+6RH, dhanagadhaii 10900, naepaala. It is known for being a  picnic. It offers a variety of experiences for visitors."
4120,THAPA GAUN BYAGUTE,"THAPA GAUN BYAGUTE is a well-known location, located at X42R+3PX, baidaura 44900, naepaala. It is known for being a  historic_site. It offers a variety of experiences for visitors."
4121,THARU SANSKRITIK PARK,"THARU SANSKRITIK PARK is a well-known location, located at GPJ4+344 Sarawal-2, Manari, saraawala 33007, naepaala. It is known for being a  park. It offers a variety of experiences for visitors."
4122,THE HIMALAYAN ART GALLERY,"THE HIMALAYAN ART GALLERY is a well-known location, located at darabaara maaraga sadaka, Kathmandu 44600, Nepal. It is known for being a art_gallery, furniture_store, home_goods_store, store, point_of_interest, establishment. It offers a variety of experiences for visitors."
4123,THINLEY LHUNDUP LAMA MEMORIAL STUPA,"THINLEY LHUNDUP LAMA MEMORIAL STUPA is a well-known location, located at 3V5V+WV, phaokasaunadao 21400, naepaala. It is known for being a  monument. It offers a variety of experiences for visitors."
4124,THORGA CHRISTIAN CHURCH,"THORGA CHRISTIAN CHURCH is a well-known location, located at X98W+688, THORGA 32600, naepaala. It is known for being a  church. It offers a variety of experiences for visitors."
4125,TIBETAN SINGINGBOWL CENTER,"TIBETAN SINGINGBOWL CENTER is a well-known location, located at bhainadayao kawa, Bhimshen ,(Bangalaamukhi marga, Lalitpur 44600, Nepal. It is known for being a museum, point_of_interest, establishment. It offers a variety of experiences for visitors."
4126,TINDHARA JHARANA WATERFALL BASE,"TINDHARA JHARANA WATERFALL BASE is a well-known location, located at paaà¤gau 45200, naepaala. It offers a variety of experiences for visitors. TINDHARA JHARANA WATERFALL BASE is a well-known location, located at paaà¤gau 45200, naepaala. It offers a variety of experiences for visitors. TINDHARA JHARANA WATERFALL BASE is a well-known location, located at paaà¤gau 45200, naepaala. It offers a variety of experiences for visitors. TINDHARA JHARANA WATERFALL BASE is a well-known location, located at paaà¤gau 45200, naepaala. It offers a variety of experiences for visitors. TINDHARA JHARANA WATERFALL BASE is a well-known location, located at paaà¤gau 45200, naepaala. It offers a variety of experiences for visitors. TINDHARA JHARANA WATERFALL BASE is a well-known location, located at paaà¤gau 45200, naepaala. It offers a variety of experiences for visitors. TINDHARA JHARANA WATERFALL BASE is a well-known location, located at paaà¤gau 45200, naepaala. It offers a variety of experiences for visitors. TINDHARA JHARANA WATERFALL BASE is a well-known location, located at paaà¤gau 45200, naepaala. It offers a variety of experiences for visitors. One of the quiet and beautiful place for short hike and 2 day trip from Kathmandu this place is very beautiful to spend in a quiet place enjoy the nature and hike. We went to the waterfall but we were very sad to see how selfish people have become to leave such pretty place full of trash we collected about 15kgs trash including plastics, takeaway plates, beer cans, juice cans, other many items I request to all the visitors not to take bath or use soap/ samphoo because further down the villages use as a drinking water. We drank the water straight out of waterfall which was fresh and very tasty. Please keep these beautiful places clean and green. Thankyou One of the best waterfalls i have been to.
Tindhare aka bahubali waterfall is best for weekend travel. Since its monsoon road is tricky. please be prepared and the best option is to go with a dirt bike even though we had encountered some Barve souls with scooters as well.

Scooter isn't highly recommended.
The road leading up to the waterfall is a bit tricky..so many turns to get distracted so i strongly advise to ask around people along the way.

It seems that some locals are even confused about roads so some recommend shortcuts which are blocked so be careful. If you are traveling right now simply don't take a shortcut.

Best route:  kathmandu- Namobuddha- Dapcha  - Narayantar : uphill around 45min and bike parking and then 15-20min hike before you see the main waterfall.

Note: if possible Carry your own water, no minerals water is available around the village. Rest Carry your own food as well.

Not advised to travel alone..best if you go on a group. Amazing place for a day trip. The road might be but tough but will be worth it once you reach this place. The peace and calm environment will definitely make you feel you are alive. Had a great adventure experience ever . Totally worth it trip loved it the view was amazingly beautiful, peaceful atmosphere, its a heaven in itself â¤ï¸â¤ï¸ðŸ˜˜ðŸ¥€ðŸ‡³ðŸ‡µðŸ‡³ðŸ‡µðŸ‡³ðŸ‡µðŸ‡³ðŸ‡µðŸ‡³ðŸ‡µðŸ«¶ Teendhara can be a refreshing journey for a day, near from Kathmamdu valley. The unique vegetation, beautiful valley and the waterfall is appleaing enough to be at this destination. Inspite of difficult roads the destination is worthy.ðŸ‘ â€¦ Itâ€™s very good place internal and external tourists. Bit road is not okay, but itâ€™s okay for winter time.. Awesome placw to visit specially during monsoon time. the flow is high during the rainy season. Be carwful on the way thougb the roads are slippery as hell durinf monsoon. Tindhare Jharana is an awe-inspiring place to explore near Kathmandu valley. It is located to the south west part 65Km away from central Kathmandu. Uptill Namobuddha the ride is smooth but after that its a dangerous drive for 1.5 hours in offroad conditions. We even drove in the river for a few hundred meters. The jeep goes till a point after which it takes about an hours trek to reach to the watwrfall. The trek is not very treacherous and the view while trekking is unbelievable.

The place has a lot of tourism potential but the development of infrastructure is required."
