6200,shaiwapauraii gaauà¤ parayaa parayatana tathaa samrakashana phaarama,"shaiwapauraii gaauà¤ parayaa parayatana tathaa samrakashana phaarama is a well-known location, located at samaunadaradaewaii 44900, naepaala. It is known for being a  mosque. It offers a variety of experiences for visitors."
6201,shaiwapauraii naagaarajauna raashataraiya naikaunyaja,"shaiwapauraii naagaarajauna raashataraiya naikaunyaja is a well-known location, located at 44600, naepaala. It is known for being a  trek. It offers a variety of experiences for visitors."
6202,shaiwashakatai chanadaramaaulaeshawara dhaama,"shaiwashakatai chanadaramaaulaeshawara dhaama is a well-known location, located at J5F3+Q24, Unnamed Road, lamakaii chauhaa 10901, naepaala. It is known for being a  hindu_temple. It offers a variety of experiences for visitors."
6203,"shaiwathaana manadaira (Shivathan Temple) Amdim, Tehrathum","shaiwathaana manadaira (Shivathan Temple) Amdim, Tehrathum is a well-known location, located at 5F5J+F79, 57500, naepaala. It is known for being a  hindu_temple. It offers a variety of experiences for visitors."
6204,shakyajetha arts and digital photo vidwo service baglung,"shakyajetha arts and digital photo vidwo service baglung is a well-known location, located at infront of disteict administration office, baagalaunga 33300, naepaala. It is known for being a  art_gallery. It offers a variety of experiences for visitors."
6205,shamabhaunaatha manadaira,"shamabhaunaatha manadaira is a well-known location, located at JMHP+G8W, shamabhaunaatha 56400, naepaala. It is known for being a  tourist_attraction. It offers a variety of experiences for visitors."
6206,shamasaii,"shamasaii is a well-known location, located at shamasaii 45700, naepaala. It is known for being a  historic_site. It offers a variety of experiences for visitors."
6207,shamkha paaraka,"shamkha paaraka is a well-known location, located at Bhedetar - Rajarani - Rabi - Ranke, bhaedaetaara 56804, naepaala. It is known for being a  park. It offers a variety of experiences for visitors."
6208,shamkhadhara shakhawaa mauuratai,"shamkhadhara shakhawaa mauuratai is a well-known location, located at M9FP+94R, madhayapaura thaimai, naepaala. It is known for being a  monument. It offers a variety of experiences for visitors."
6209,shamkhamaula paaraka,"shamkhamaula paaraka is a well-known location, located at kaathamaadaauà¤ 44600, naepaala. It is known for being a  park. It offers a variety of experiences for visitors."
6210,"shankharapur-3, Dhoksan","shankharapur-3, Dhoksan is a well-known location, located at PGP3+9G, shangakharaapaura 44812, naepaala. It is known for being a  tourist_attraction. It offers a variety of experiences for visitors."
6211,sharaii amaranaaraayana manadaira,"sharaii amaranaaraayana manadaira is a well-known location, located at VG9X+46J, taanasaena 32500, naepaala. It is known for being a  hindu_temple. It offers a variety of experiences for visitors."
6212,sharaii baagaeshawaraii mamdaira,"sharaii baagaeshawaraii mamdaira is a well-known location, located at naepaalaganyaja 21900, naepaala. It offers a variety of experiences for visitors."
6213,sharaii baaijanaatha manadaira baanaii,"sharaii baaijanaatha manadaira baanaii is a well-known location, located at kaà¥ƒshanapaura 10400, naepaala. It is known for being a  hindu_temple. It offers a variety of experiences for visitors."
6214,sharaii baaijanaatha manadaira shaukalaaphaamtaa nagarapaalaikaa à¥¦à¥­ saimalaphaamtaa,"sharaii baaijanaatha manadaira shaukalaaphaamtaa nagarapaalaikaa à¥¦à¥­ saimalaphaamtaa is a well-known location, located at Shuklaphanta Municiapality Ward No. 7, Shimaphanta 10400, naepaala. It is known for being a  hindu_temple. It offers a variety of experiences for visitors."
6215,sharaii baehadaa baabaa manadaira,"sharaii baehadaa baabaa manadaira is a well-known location, located at 10900, naepaala. It offers a variety of experiences for visitors."
6216,sharaii baraaha bhagawaana manadaira,"sharaii baraaha bhagawaana manadaira is a well-known location, located at MC9J+CF4, bhakatapaura 44800, naepaala. It is known for being a  hindu_temple. It offers a variety of experiences for visitors."
6217,sharaii bhaairabaii manadaira nauwaakaota,"sharaii bhaairabaii manadaira nauwaakaota is a well-known location, located at W577+2FC, baidaura 44900, naepaala. It offers a variety of experiences for visitors."
6218,sharaii bhawaanaii manadaira à¥¤,"sharaii bhawaanaii manadaira à¥¤ is a well-known location, located at 9259+337, daauda 10800, naepaala. It is known for being a  hindu_temple. It offers a variety of experiences for visitors."
6219,sharaii dhanaeshawara mahaadaewa manadaira,"sharaii dhanaeshawara mahaadaewa manadaira is a well-known location, located at 45209, naepaala. It is known for being a  hindu_temple. It offers a variety of experiences for visitors."
6220,sharaii ganaesha manadaira,"sharaii ganaesha manadaira is a well-known location, located at Rohini Gaunpalika Ward no.4, chhaipagaadaa, naepaala. It is known for being a  hindu_temple. It offers a variety of experiences for visitors."
6221,sharaii jaalapaa daewaii manadaira,"sharaii jaalapaa daewaii manadaira is a well-known location, located at V455+P48, Devighat, Bidur, Nuwakot, Nepal, baidaura 44900, naepaala. It is known for being a  hindu_temple. It offers a variety of experiences for visitors."
6222,sharaii jayaotai saamaudaayaika wana,"sharaii jayaotai saamaudaayaika wana is a well-known location, located at HGGF+C94, Milanchowk-Narayanchowk Road, wayarawana 56600, naepaala. It is known for being a  park. It offers a variety of experiences for visitors."
6223,sharaii kaalaikaa daewaii manadaira,"sharaii kaalaikaa daewaii manadaira is a well-known location, located at X6X4+9V8, Kalikasthan, Dhaibung, paasaanga lahaamau raajamaaraga, laharaepaauwaa 45000, naepaala. It is known for being a  hindu_temple. It offers a variety of experiences for visitors."
6224,sharaii kaalaikaa manadaira gaorakhaa,"sharaii kaalaikaa manadaira gaorakhaa is a well-known location, located at 2J3H+R97, gaorakhaa bajaara 34000, naepaala. It is known for being a  hindu_temple. It offers a variety of experiences for visitors."
6225,sharaii kaalainachaoka bhagawataii manadaira,"sharaii kaalainachaoka bhagawataii manadaira is a well-known location, located at Q25M+4CH, Kalinchok Marg, Kuri Village, naepaala. It is known for being a  mosque. It offers a variety of experiences for visitors."
6226,sharaii kaokailaa daewaii manadaira/Kokila devi mandir (tairauwaa taola),"sharaii kaokailaa daewaii manadaira/Kokila devi mandir (tairauwaa taola) is a well-known location, located at Mangalsen nagarpalika ward no 14 kalagaun roll, naepaala. It is known for being a  hindu_temple. It offers a variety of experiences for visitors."
6227,sharaii kauchaepaanaii kaota manadaira,"sharaii kauchaepaanaii kaota manadaira is a well-known location, located at 5FQV+7VJ, Gajadaha-Baghkate Rd, daudhailaabhaataii 33300, naepaala. It is known for being a  hindu_temple. It offers a variety of experiences for visitors."
6228,"sharaii kaushaeshawaora mahaadaewa manadaira, daumajaa mahaadaewa","sharaii kaushaeshawaora mahaadaewa manadaira, daumajaa mahaadaewa is a well-known location, located at CRVF+CVR, Dhulikhel-Sindhuli-Bardibas Highway, daumajaa, naepaala. It is known for being a  mosque. It offers a variety of experiences for visitors."
6229,"sharaii kawaoi chahao daewaii manadaira, gailaunga","sharaii kawaoi chahao daewaii manadaira, gailaunga is a well-known location, located at 668Q+R4V, gailaunga 33600, naepaala. It is known for being a  hindu_temple. It offers a variety of experiences for visitors."
6230,sharaii lakashamaii naaraayana manadaira,"sharaii lakashamaii naaraayana manadaira is a well-known location, located at GQ2R+2C8, kaà¥ƒshananagara, naepaala. It is known for being a  hindu_temple. It offers a variety of experiences for visitors."
6231,sharaii mahaalakashamaiisathaana manadaira,"sharaii mahaalakashamaiisathaana manadaira is a well-known location, located at M869+VMH sharaii maahaalakashamaii manadaira, lalaitapaura 44700, naepaala. It is known for being a  hindu_temple. It offers a variety of experiences for visitors."
6232,sharaii maukatainaatha manadaira,"sharaii maukatainaatha manadaira is a well-known location, located at Muktinath-Chumig Gyatsa Pilgrimage Site, maukatainaatha 33100, naepaala. It offers a variety of experiences for visitors."
6233,sharaii naaga bhaairawa manadaira,"sharaii naaga bhaairawa manadaira is a well-known location, located at Tandrangkot, Madhyanepal-03, naepaala. It is known for being a  hindu_temple. It offers a variety of experiences for visitors."
6234,sharaii naiigalaasaainaii bhagawataii manadaira,"sharaii naiigalaasaainaii bhagawataii manadaira is a well-known location, located at GFG8+6J6, Khalanga 10207, naepaala. It offers a variety of experiences for visitors."
6235,sharaii nanadaiishawarasauurayamanadaira,"sharaii nanadaiishawarasauurayamanadaira is a well-known location, located at 6C89+G6M, haraichaaura 33300, naepaala. It is known for being a  hindu_temple. It offers a variety of experiences for visitors."
6236,sharaii paarashanaatha parawaesha dawaara,"sharaii paarashanaatha parawaesha dawaara is a well-known location, located at 4R63+58F, mahauwana 44300, naepaala. It is known for being a  monument. It offers a variety of experiences for visitors."
6237,sharaii pashaupatainaatha manadaira,"sharaii pashaupatainaatha manadaira is a well-known location, located at M75C+23Q, pashaupatai maaraga, itaharaii 56705, naepaala. It is known for being a  hindu_temple. It offers a variety of experiences for visitors."
6238,sharaii pauuranachanadaii manadaira,"sharaii pauuranachanadaii manadaira is a well-known location, located at lalaitapaura 44700, naepaala. It is known for being a  hindu_temple. It offers a variety of experiences for visitors."
6239,sharaii raadhaakaà¥ƒshana manadaira,"sharaii raadhaakaà¥ƒshana manadaira is a well-known location, located at 96H5+242, khaaà¤dabaaraii 56900, naepaala. It is known for being a  monument. It offers a variety of experiences for visitors."
6240,sharaii raama jaanakaii waiwaaha manadapa,"sharaii raama jaanakaii waiwaaha manadapa is a well-known location, located at PWJF+9XQ, janakapaura 45600, naepaala. It is known for being a  monument. It offers a variety of experiences for visitors."
6241,sharaii raama manadaira,"sharaii raama manadaira is a well-known location, located at 1, ghaoraahaii 00035, naepaala. It is known for being a  hindu_temple. It offers a variety of experiences for visitors."
6242,sharaii raama shaahakao chaautaaraa,"sharaii raama shaahakao chaautaaraa is a well-known location, located at 2J4F+2RF, gaorakhaa 34000, naepaala. It is known for being a  monument. It offers a variety of experiences for visitors."
6243,"sharaii saidadhabaabaa dhaama, bautawala","sharaii saidadhabaabaa dhaama, bautawala is a well-known location, located at PF98+PJM, H10, bautawala 32907, naepaala. It is known for being a  hindu_temple. It offers a variety of experiences for visitors."
6244,"sharaii saidadhabaabaa manadaira, paalapaa","sharaii saidadhabaabaa manadaira, paalapaa is a well-known location, located at PFH9+PPW, H10, daobhaana 32907, naepaala. It is known for being a  hindu_temple. It offers a variety of experiences for visitors."
6245,sharaii saidadhaibainaayaka sapanatairatha manadaira,"sharaii saidadhaibainaayaka sapanatairatha manadaira is a well-known location, located at taokhaa sadaka 2, kaathamaadaauà¤ 44600, naepaala. It is known for being a  hindu_temple. It offers a variety of experiences for visitors."
6246,sharaii saidadhanaatha manadaira,"sharaii saidadhanaatha manadaira is a well-known location, located at VC97+X4R, kaà¥ƒshanapaura 10400, naepaala. It is known for being a  hindu_temple. It offers a variety of experiences for visitors."
6247,sharaii samkata harana hanaumaana manadaira aasharama,"sharaii samkata harana hanaumaana manadaira aasharama is a well-known location, located at H278+JG8, jaoshaiipaura 10901, naepaala. It is known for being a  hindu_temple. It offers a variety of experiences for visitors."
6248,sharaii satayanaaraayana manadaira,"sharaii satayanaaraayana manadaira is a well-known location, located at sharaii sataya naaraayana manadaira, dauhabaii raoda, inarauwaa 56710, naepaala. It is known for being a  hindu_temple. It offers a variety of experiences for visitors."
