id,name,description,Description_Length
2985,Nuwakot,"Nuwakot is a well-known location, located at PCGW+C4, daobhaana 32907, naepaala. It offers a variety of experiences for visitors.",129
1807,Jatapani salyan,"Jatapani salyan is a well-known location, located at shaaradaa 22200, naepaala. It offers a variety of experiences for visitors.",128
2478,Makawanpur Gadi Picnic Spot,"A popular picnic spot near the historic Makawanpur Gadhi, offering scenic views and a peaceful atmosphere for family gatherings.",128
6273,simikot humla,"simikot humla is a well-known location, located at saimaikaota 21000, naepaala. It offers a variety of experiences for visitors.",128
4403,Umit Jharana,"Natural Landmark Umit Jharana is the famous and beautiful warterfall with fresh water. Located in ichchhakamana Chitwan, Nepal.",127
4916,dadaeladhauraa,"dadaeladhauraa is a well-known location, located at dadaeladhauraa, naepaala. It offers a variety of experiences for visitors.",126
2699,Mundhum Trail,"Mundhum Trail is a well-known location, located at 5WXH+Q9X, 57000, naepaala. It offers a variety of experiences for visitors.",126
1121,Diktel Bazar,"Diktel Bazar is a well-known location, located at daikataela 56200, naepaala. It offers a variety of experiences for visitors.",126
6052,saimaikaota,"saimaikaota is a well-known location, located at saimaikaota 21000, naepaala. It offers a variety of experiences for visitors.",126
2488,Male Bagar Church,"A Christian church in the Male Bagar area, serving the local Christian community with worship services and outreach programs.",125
2527,Mangal Dharmadweep Mahavihar (Jhaur Bahi),"A Buddhist monastery located in Nepal, offering spiritual teachings and a peaceful environment for meditation and reflection.",125
1160,Dream Park,"Dream Park is a well-known location, located at ghaoraahaii 22400, naepaala. It offers a variety of experiences for visitors.",125
2511,Manakamana Temple,"A revered Hindu temple dedicated to Goddess Manakamana, attracting pilgrims from across Nepal for its religious significance.",125
2509,Manakamana Mandir,"A famous Hindu temple dedicated to Goddess Manakamana, located on a hilltop with scenic views and a popular pilgrimage site.",124
3583,Salyan hill,"Salyan hill is a well-known location, located at H8RR+767, 44700, naepaala. It offers a variety of experiences for visitors.",124
2530,Mangala Museum,"A museum dedicated to the cultural heritage of the Mangala region, featuring exhibits on local history, art, and traditions.",124
2481,Makwanpur Prasansa Mandali,A cultural organization based in Makwanpur that promotes the region's heritage and traditions through events and activities.,124
2474,Makalu Arun Social Trek (MAST),"A trekking organization that facilitates treks in the Makalu Arun region, one of the most remote and scenic areas in Nepal.",123
2523,"Manebhanjyang Park, Sakela Gaaunpalika, Khotang","A park in the Sakela Gaaunpalika area of Khotang, providing recreational spaces and natural beauty for locals and visitors.",123
2506,Malyangdi Khola,"A river or stream in the Malyangdi region, known for its scenic beauty and potential for trekking and outdoor activities.",121
2499,Malikarjun Dham,"A religious site with a temple dedicated to Lord Malik Arjun, visited by pilgrims for spiritual activities and blessings.",121
2475,"Makalu Barun National Park, HO","A national park located in the eastern Himalayas of Nepal, home to diverse wildlife, including the endangered red panda.",120
2498,Malikarjun Temple,"A sacred temple dedicated to Lord Malik Arjun, located in a rural region of Nepal, known for its religious significance.",120
2502,Mallarani Zipline,"A thrilling zipline attraction in Mallarani, offering adventure seekers a chance to soar over the beautiful landscapes.",119
2505,Malupokhari,"A scenic pond or lake in the Malupokhari area, providing a peaceful environment for visitors to relax and enjoy nature.",119
2533,Mangalsem,"A small village or area, known for its natural beauty and rural life, often visited by trekkers and nature enthusiasts.",119
2484,Malakar Garden,"A local garden offering a relaxing space for residents and visitors to enjoy nature, gardening, and outdoor activities.",119
2531,Mangalam Gaya Devi Memorial Land,"A memorial site dedicated to Gaya Devi, offering a space for reflection and honoring the memory of this revered figure.",119
122,Amaare Chautara,"Amaare Chautara, located at 3QJQ+XCH in Nepal, is recognized as a park offering a variety of experiences for visitors.",118
2516,Manaslu Circuit Trek,"A popular trekking route in Nepal, offering adventurers the chance to explore the scenic beauty of the Manaslu region.",118
2513,Manang Culture Museum,"A museum dedicated to the cultural heritage of the Manang region, showcasing local artifacts, traditions, and history.",118
5964,rasauwaagadhaii,"rasauwaagadhaii is a well-known location, located at 45000, naepaala. It offers a variety of experiences for visitors.",118
2470,Majhuwaa Park,"A local park offering green spaces and recreational areas, ideal for family outings, picnics, and outdoor activities.",117
2495,Malika Mandir Dailekh,"A significant Hindu temple in the Dailekh district, attracting visitors for religious ceremonies and cultural events.",117
2485,Malangwa Bus Park,"A bus park located in the town of Malangwa, serving as a transport hub for travelers heading to various destinations.",117
2508,Manahari Peace Park,"A peaceful park located in Manahari, offering a serene environment for walking, meditation, and community activities.",117
2477,Makawanpur Gadhi,"A historic fort and important cultural site located in the Makawanpur district, known for its strategic significance.",117
2487,Malarani Temple,"A Hindu temple located in Nepal, dedicated to Goddess Malarani, offering a place for prayer and spiritual reflection.",117
6062,sairaahaa,"sairaahaa is a well-known location, located at sairaahaa, naepaala. It offers a variety of experiences for visitors.",116
5091,gaulamaii,"gaulamaii is a well-known location, located at gaulamaii, naepaala. It offers a variety of experiences for visitors.",116
4957,daolapaa,"daolapaa is a well-known location, located at daolapaa, naepaala. It offers a variety of experiences for visitors.",114
2491,Malika Rural Municipality Office,"The administrative office for the Malika Rural Municipality, providing local government services to the community.",114
5171,haumalaa,"haumalaa is a well-known location, located at haumalaa, naepaala. It offers a variety of experiences for visitors.",114
2480,"Makranchuli, Hetauda","A village located near Hetauda, Nepal, offering views of the surrounding landscapes and a glimpse into rural life.",114
1999,Kanchanpur Saptari Arch,"The Kanchanpur Saptari Arch is a notable landmark in the area, serving as a symbolic entry point to the district. ",114
5268,jaumalaa,"jaumalaa is a well-known location, located at jaumalaa, naepaala. It offers a variety of experiences for visitors.",114
2479,Makki Jame Masjid (Ù…Ø³Ø¬Ø¯),"A mosque in Nepal that serves as a place of worship for the Muslim community, known for its peaceful environment.",113
2524,Manebhanjyang Stationery,"A shop or business offering stationery supplies in the Manebhanjyang region, serving the local community’s needs.",113
5492,laimaii,"laimaii is a well-known location, located at laimaii, naepaala. It offers a variety of experiences for visitors.",112
2507,Mama Chok,"A busy junction or square in Nepal, often filled with local commerce, transport activity, and social gatherings.",112
2493,Malika Temple - Kauraghaa Maalaikaa Manadaira,"A Hindu temple located in the Kauraghaa region, offering spiritual guidance and a place of worship for devotees.",112
2519,Mandan Deupur Municipality Gate (Ward No. 1),"The administrative gateway to Mandan Deupur Municipality, marking the entrance to the local government offices.",111
2503,Malmala Devi Temple,"A temple dedicated to the Hindu goddess Malmala Devi, located in a serene environment for religious practices.",110
5646,maugau,"maugau is a well-known location, located at maugau, naepaala. It offers a variety of experiences for visitors.",110
2510,Manakamana Shiv Mandir,"A temple dedicated to Lord Shiva, located near the Manakamana Mandir, offering spiritual services to devotees.",110
2528,Mangala Indrani Park,"A public park featuring recreational areas, green spaces, and playgrounds for families and children to enjoy.",109
2501,Mallarani Pyuthan,"A village located in the Pyuthan district, offering picturesque landscapes and an authentic rural experience.",109
2489,Malekhu Adventure Beach Resort,"A resort located near Malekhu, known for its adventure sports activities and peaceful riverside environment.",108
2537,Mani Ganesh Mandir,"A Hindu temple dedicated to Lord Ganesh, located in a serene environment for prayer and spiritual practices.",108
2520,Mandan Deupur 04 Sarbhajang,"A specific area within the Mandan Deupur region, known for its agricultural activities and rural lifestyle.",107
2472,"Majuwa, Nuwakot","A rural village located in Nuwakot, Nepal, known for its natural beauty and traditional Nepali lifestyle.",105
2536,Mani Chaitya,"A Buddhist stupa or monument dedicated to Mani, offering a peaceful space for meditation and reflection.",104
2496,Malika Peace Park,A peaceful park offering green spaces and a tranquil environment for visitors to relax and enjoy nature.,104
2526,Manga Hiti,"A water supply system or historic site located in the Manga area, known for its cultural significance.",102
2534,Mangalsen Historic Palace,"A historic palace located in the Mangalsen region, offering insights into the royal history of Nepal.",101
2515,Manang Viewpoint,"A popular viewpoint in Manang, offering breathtaking views of the surrounding mountains and valleys.",100
2517,Manbu Church,"A Christian church located in the Manbu area, offering a place for worship and community outreach.",98
2473,Makaju Painting Showroom,A local art showroom featuring paintings and artwork inspired by Nepalese culture and landscapes.,97
6438,wakupati narayan,Religious Site wakupati narayan temple suited at Bhaktapur suryamadi tole nearby dattatrya temple,97
2492,Malika Temple,"A Hindu temple dedicated to local deities, offering a place for worship and spiritual activities.",97
2514,Manang Entrance Gate,"The entrance gate to Manang, a district known for trekking and its stunning mountain landscapes.",96
2471,Majuwa Hiking Junction (Majauwaa Haaikainga Jakasana),A popular starting point for hikers looking to explore the Majuwa region through scenic trails.,95
2504,Malti Chowk Maalataii Chaauka,"A local gathering spot in Malti, known for its cultural significance and community activities.",94
2512,Manang,"A scenic district in Nepal, known for its trekking routes and stunning views of the Himalayas.",94
2494,Malika Temple Bhatkuri,"A temple in the Bhatkuri area, offering a place of prayer and worship for local residents.",90
2486,"Malangwa, Sarlahi","A town in the Sarlahi district of Nepal, known for its market and agricultural activities.",90
2497,Malika Tol,A local settlement or neighborhood known for its close-knit community and rural lifestyle.,90
2500,Mallarani,"A small village or town, known for its agricultural activities and peaceful rural life.",87
